items,count,total,rnd,customer,age,city,paymentType
"long life bakery product,candy",2,368,10,Samy,55,Alexandria,Cash
"hard cheese,pastry",2,108,2,Mohamed,25,Alexandria,Credit
newspapers,1,465,10,Samy,55,Alexandria,Cash
"pip fruit,coffee",2,1371,2,Mohamed,25,Alexandria,Cash
bottled beer,1,1552,4,Adel,50,Alexandria,Cash
"whole milk,curd,whipped/sour cream",3,2125,10,Samy,55,Alexandria,Credit
"frankfurter,other vegetables,cream cheese ,sweet spreads,long life bakery product,napkins",6,1253,4,Adel,50,Alexandria,Credit
chicken,1,724,2,Mohamed,25,Alexandria,Credit
"white bread,bottled water,soda,bottled beer",4,964,10,Samy,55,Alexandria,Credit
"fish,tropical fruit,pip fruit,berries,whole milk,curd,yogurt,whipped/sour cream,condensed milk,instant coffee,long life bakery product,cake bar,napkins",13,184,4,Adel,50,Alexandria,Credit
"pip fruit,beverages,frozen vegetables,frozen meals,bottled water,soda,salty snack",7,1583,4,Adel,50,Alexandria,Cash
bottled water,1,1718,4,Adel,50,Alexandria,Credit
"liver loaf,pip fruit,root vegetables,frozen vegetables,salty snack",5,589,4,Adel,50,Alexandria,Credit
"root vegetables,soda,red/blush wine,prosecco,waffles",5,1677,4,Adel,50,Alexandria,Cash
"citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk",5,530,4,Adel,50,Alexandria,Cash
bottled beer,1,521,4,Adel,50,Alexandria,Cash
"roll products ,dog food,soda,fruit/vegetable juice,bottled beer,napkins",6,640,10,Samy,55,Alexandria,Credit
"butter milk,cream cheese ,rolls/buns,misc. beverages,newspapers",5,1368,4,Adel,50,Alexandria,Cash
"chicken,other vegetables,frozen vegetables,canned beer,shopping bags",5,1073,10,Samy,55,Alexandria,Cash
"yogurt,bottled water",2,1820,2,Mohamed,25,Alexandria,Cash
"citrus fruit,other vegetables",2,2336,4,Adel,50,Alexandria,Credit
"tropical fruit,fruit/vegetable juice,candy",3,1998,4,Adel,50,Alexandria,Cash
"soda,canned beer",2,1565,2,Mohamed,25,Alexandria,Credit
"ham,hamburger meat,whole milk,processed cheese,white bread,potato products,artif. sweetener,instant coffee,bottled water,soda,fruit/vegetable juice,salty snack,specialty bar,detergent,shopping bags",15,305,2,Mohamed,25,Alexandria,Credit
bottled water,1,1026,10,Samy,55,Alexandria,Cash
"frankfurter,curd,frozen potato products,soda,dish cleaner",5,1387,2,Mohamed,25,Alexandria,Credit
newspapers,1,1728,10,Samy,55,Alexandria,Credit
"pastry,soda",2,2283,2,Mohamed,25,Alexandria,Cash
soda,1,1106,2,Mohamed,25,Alexandria,Credit
canned beer,1,327,4,Adel,50,Alexandria,Credit
"whole milk,beverages,bottled water,newspapers",4,1590,4,Adel,50,Alexandria,Cash
canned beer,1,1316,2,Mohamed,25,Alexandria,Cash
canned beer,1,1151,2,Mohamed,25,Alexandria,Cash
"tropical fruit,brown bread",2,680,2,Mohamed,25,Alexandria,Cash
"seasonal products,photo/film",2,1844,4,Adel,50,Alexandria,Credit
"rolls/buns,bottled water,soda",3,1643,2,Mohamed,25,Alexandria,Credit
"pip fruit,cream cheese ,cookware",3,395,4,Adel,50,Alexandria,Cash
rolls/buns,1,1290,2,Mohamed,25,Alexandria,Cash
"tropical fruit,berries,whipped/sour cream,rolls/buns,pickled vegetables,coffee,soda,long life bakery product",8,960,2,Mohamed,25,Alexandria,Credit
"citrus fruit,onions,beverages,margarine,bottled beer,napkins",6,2247,4,Adel,50,Alexandria,Credit
"tropical fruit,brown bread,pastry",3,1914,4,Adel,50,Alexandria,Cash
"whole milk,coffee",2,723,4,Adel,50,Alexandria,Credit
soups,1,2320,10,Samy,55,Alexandria,Credit
"sausage,UHT-milk,bottled beer,kitchen towels",4,1104,10,Samy,55,Alexandria,Credit
bottled water,1,110,2,Mohamed,25,Alexandria,Credit
"citrus fruit,pip fruit,whole milk,cream cheese ,sweet spreads,long life bakery product,cake bar,napkins",8,1017,10,Samy,55,Alexandria,Cash
"pork,other vegetables,whole milk,frozen potato products,flour,oil",6,1889,4,Adel,50,Alexandria,Cash
"sausage,soda,specialty chocolate",3,1593,4,Adel,50,Alexandria,Credit
"pip fruit,whole milk,white bread,brown bread,margarine,sweet spreads,fruit/vegetable juice,newspapers",8,1236,4,Adel,50,Alexandria,Credit
citrus fruit,1,303,4,Adel,50,Alexandria,Credit
"frankfurter,sausage,berries,butter,yogurt,whipped/sour cream,cream cheese ,domestic eggs,margarine,shopping bags",10,2163,2,Mohamed,25,Alexandria,Credit
"beverages,chocolate",2,2338,4,Adel,50,Alexandria,Credit
soda,1,1148,4,Adel,50,Alexandria,Cash
"tropical fruit,pip fruit,root vegetables,liquor,detergent,dishes,newspapers",7,1780,4,Adel,50,Alexandria,Credit
"condensed milk,rolls/buns",2,903,2,Mohamed,25,Alexandria,Cash
"sausage,whole milk,frozen vegetables,frozen meals,domestic eggs,rolls/buns,fruit/vegetable juice,cake bar",8,1967,10,Samy,55,Alexandria,Credit
soda,1,2356,2,Mohamed,25,Alexandria,Credit
"soda,bottled beer,liquor,red/blush wine,napkins",5,1065,4,Adel,50,Alexandria,Credit
"whole milk,butter,cat food",3,391,10,Samy,55,Alexandria,Cash
"liver loaf,root vegetables,onions,UHT-milk,cream cheese ,soda,flower (seeds)",7,218,10,Samy,55,Alexandria,Credit
"root vegetables,other vegetables,yogurt,baking powder,brandy,shopping bags",6,1724,4,Adel,50,Alexandria,Credit
"tropical fruit,butter,rolls/buns,canned fish,dog food,shopping bags",6,1064,10,Samy,55,Alexandria,Cash
"rolls/buns,dishes",2,355,2,Mohamed,25,Alexandria,Credit
"soups,canned vegetables,chocolate",3,1829,4,Adel,50,Alexandria,Credit
"pork,pip fruit,packaged fruit/vegetables,dessert,frozen vegetables,pasta,margarine,chocolate marshmallow,detergent,softener",10,1640,10,Samy,55,Alexandria,Credit
"curd,soda,cake bar",3,2214,2,Mohamed,25,Alexandria,Cash
canned beer,1,142,4,Adel,50,Alexandria,Cash
"whole milk,curd,dessert,misc. beverages,chocolate marshmallow,cling film/bags,house keeping products,newspapers",8,397,2,Mohamed,25,Alexandria,Cash
"hamburger meat,whole milk,curd,dessert,rolls/buns,oil,spices,sauces,soda,cake bar,napkins,shopping bags",12,642,2,Mohamed,25,Alexandria,Credit
beverages,1,1000,4,Adel,50,Alexandria,Credit
"root vegetables,other vegetables,yogurt,rolls/buns,bottled water,chocolate,napkins",7,1374,10,Samy,55,Alexandria,Cash
"pip fruit,condensed milk,sugar,coffee,bottled water,long life bakery product",6,1258,4,Adel,50,Alexandria,Credit
"sausage,other vegetables,salt,male cosmetics,newspapers",5,1674,2,Mohamed,25,Alexandria,Cash
"pet care,bottled beer",2,429,2,Mohamed,25,Alexandria,Cash
bottled beer,1,216,2,Mohamed,25,Alexandria,Cash
"dessert,yogurt,cat food,napkins",4,248,10,Samy,55,Alexandria,Cash
"rolls/buns,sugar,coffee,soda",4,1013,4,Adel,50,Alexandria,Credit
"sausage,meat,pip fruit,other vegetables,salty snack,napkins",6,1630,2,Mohamed,25,Alexandria,Cash
"semi-finished bread,bottled beer,liquor",3,1619,2,Mohamed,25,Alexandria,Cash
bottled water,1,1641,2,Mohamed,25,Alexandria,Cash
"whole milk,white bread,pet care,bottled water,softener",5,767,2,Mohamed,25,Alexandria,Cash
"pip fruit,whole milk,beverages,domestic eggs,white bread",5,964,10,Samy,55,Alexandria,Credit
"whole milk,frozen vegetables",2,998,2,Mohamed,25,Alexandria,Cash
"berries,yogurt,whipped/sour cream",3,292,10,Samy,55,Alexandria,Cash
"cat food,white wine",2,2032,2,Mohamed,25,Alexandria,Cash
"margarine,fruit/vegetable juice,red/blush wine",3,1818,2,Mohamed,25,Alexandria,Cash
whole milk,1,944,10,Samy,55,Alexandria,Credit
"whipped/sour cream,margarine,long life bakery product",3,1694,4,Adel,50,Alexandria,Cash
"waffles,specialty bar",2,1266,2,Mohamed,25,Alexandria,Credit
"frankfurter,citrus fruit,pip fruit,butter milk,beverages,frozen meals,brown bread,pickled vegetables,shopping bags",9,240,4,Adel,50,Alexandria,Cash
"margarine,candy",2,1100,4,Adel,50,Alexandria,Credit
"whole milk,rolls/buns,salt",3,1157,4,Adel,50,Alexandria,Credit
"whole milk,soft cheese,sliced cheese",3,2488,2,Mohamed,25,Alexandria,Cash
liquor (appetizer),1,1409,2,Mohamed,25,Alexandria,Credit
"rolls/buns,meat spreads",2,2109,10,Samy,55,Alexandria,Credit
"citrus fruit,pip fruit,root vegetables,whole milk,coffee,popcorn,chewing gum,detergent,newspapers,shopping bags",10,1976,10,Samy,55,Alexandria,Cash
"frankfurter,beef,fish,root vegetables,whole milk,butter,yogurt,rolls/buns,roll products ",9,711,10,Samy,55,Alexandria,Credit
soda,1,1929,2,Mohamed,25,Alexandria,Credit
canned beer,1,383,4,Adel,50,Alexandria,Credit
"liver loaf,root vegetables,other vegetables,processed cheese,pastry,sugar,detergent",7,1264,4,Adel,50,Alexandria,Cash
"pastry,long life bakery product",2,709,2,Mohamed,25,Alexandria,Cash
"citrus fruit,pip fruit,root vegetables,UHT-milk,coffee,candles",6,583,4,Adel,50,Alexandria,Cash
canned beer,1,2047,10,Samy,55,Alexandria,Cash
"hard cheese,pasta,soda,waffles",4,507,2,Mohamed,25,Alexandria,Cash
coffee,1,632,2,Mohamed,25,Alexandria,Credit
"other vegetables,condensed milk,soda",3,1383,2,Mohamed,25,Alexandria,Credit
"pork,whole milk,pasta,fruit/vegetable juice",4,1827,4,Adel,50,Alexandria,Credit
"pork,beef,pip fruit,root vegetables,whole milk,rice,newspapers",7,2056,2,Mohamed,25,Alexandria,Cash
"root vegetables,herbs,other vegetables",3,1345,2,Mohamed,25,Alexandria,Cash
canned beer,1,903,2,Mohamed,25,Alexandria,Cash
"frankfurter,chicken,hamburger meat,other vegetables,dessert,UHT-milk,oil,canned vegetables,cake bar",9,1640,4,Adel,50,Alexandria,Credit
"processed cheese,soda,bottled beer,liquor,red/blush wine,napkins",6,1771,10,Samy,55,Alexandria,Credit
"soda,waffles",2,176,2,Mohamed,25,Alexandria,Credit
"pip fruit,canned beer,shopping bags",3,1771,2,Mohamed,25,Alexandria,Credit
canned beer,1,1270,4,Adel,50,Alexandria,Cash
"dog food,canned beer",2,696,10,Samy,55,Alexandria,Cash
soda,1,1740,2,Mohamed,25,Alexandria,Cash
"whole milk,sugar,bottled water,bottled beer",4,583,4,Adel,50,Alexandria,Cash
"sausage,whole milk",2,905,10,Samy,55,Alexandria,Credit
"pastry,semi-finished bread,coffee,bottled water,misc. beverages",5,2267,2,Mohamed,25,Alexandria,Cash
"tropical fruit,pip fruit,grapes,semi-finished bread,bottled water,soda,chewing gum",7,793,2,Mohamed,25,Alexandria,Credit
"citrus fruit,tropical fruit,yogurt,UHT-milk,pastry",5,202,2,Mohamed,25,Alexandria,Credit
"soda,specialty bar",2,1713,4,Adel,50,Alexandria,Cash
"whole milk,brown bread",2,1592,4,Adel,50,Alexandria,Credit
"rolls/buns,pastry,mustard,soda,cake bar",5,626,2,Mohamed,25,Alexandria,Credit
newspapers,1,206,4,Adel,50,Alexandria,Credit
"sausage,butter,hard cheese,domestic eggs",4,1362,2,Mohamed,25,Alexandria,Cash
specialty chocolate,1,938,10,Samy,55,Alexandria,Cash
"whole milk,frozen meals,bottled water",3,2337,4,Adel,50,Alexandria,Credit
"pork,whole milk,shopping bags",3,402,2,Mohamed,25,Alexandria,Credit
"sausage,whole milk",2,870,2,Mohamed,25,Alexandria,Credit
whole milk,1,562,2,Mohamed,25,Alexandria,Credit
"bottled beer,liquor",2,1878,2,Mohamed,25,Alexandria,Cash
"sausage,chocolate",2,110,4,Adel,50,Alexandria,Credit
packaged fruit/vegetables,1,628,10,Samy,55,Alexandria,Cash
"pork,other vegetables,UHT-milk",3,1108,10,Samy,55,Alexandria,Credit
beef,1,169,10,Samy,55,Alexandria,Credit
"meat,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter,yogurt,sliced cheese,frozen vegetables,rice,Instant food products,baking powder,bottled water,syrup,female sanitary products,photo/film",17,2302,2,Mohamed,25,Alexandria,Cash
"frozen vegetables,frozen dessert,semi-finished bread,margarine,long life bakery product,candy,detergent",7,1718,2,Mohamed,25,Alexandria,Cash
"canned beer,long life bakery product",2,906,4,Adel,50,Alexandria,Cash
sausage,1,1916,4,Adel,50,Alexandria,Cash
"sausage,frozen potato products",2,1213,4,Adel,50,Alexandria,Credit
"frozen meals,soda,specialty chocolate",3,2021,2,Mohamed,25,Alexandria,Cash
"domestic eggs,waffles,napkins",3,687,4,Adel,50,Alexandria,Cash
"whole milk,fruit/vegetable juice,chewing gum,shopping bags",4,1448,10,Samy,55,Alexandria,Cash
"frankfurter,tropical fruit,other vegetables,whole milk,butter,frozen meals,fruit/vegetable juice",7,1704,2,Mohamed,25,Alexandria,Credit
white wine,1,971,10,Samy,55,Alexandria,Credit
"other vegetables,brown bread,pastry,bottled water,canned beer",5,1622,4,Adel,50,Alexandria,Credit
"soda,liquor (appetizer)",2,595,2,Mohamed,25,Alexandria,Cash
"citrus fruit,tropical fruit,pip fruit,chewing gum",4,501,2,Mohamed,25,Alexandria,Credit
"whole milk,yogurt,pastry,sweet spreads,soda",5,437,2,Mohamed,25,Alexandria,Credit
"frankfurter,yogurt,UHT-milk,frozen vegetables,coffee,soda,fruit/vegetable juice,white wine,chewing gum,shopping bags",10,2215,4,Adel,50,Alexandria,Credit
"other vegetables,semi-finished bread",2,2182,10,Samy,55,Alexandria,Cash
"meat,other vegetables,salty snack",3,2220,2,Mohamed,25,Alexandria,Credit
"sausage,tropical fruit,butter,frozen meals,pasta,fruit/vegetable juice",6,780,10,Samy,55,Alexandria,Cash
"sausage,UHT-milk,brown bread,oil,canned beer,brandy,shopping bags",7,1943,2,Mohamed,25,Alexandria,Credit
"rolls/buns,pastry",2,1086,10,Samy,55,Alexandria,Credit
"ice cream,semi-finished bread",2,1157,10,Samy,55,Alexandria,Credit
"soda,salty snack,cake bar,candy",4,944,4,Adel,50,Alexandria,Cash
"soft cheese,ice cream",2,1614,2,Mohamed,25,Alexandria,Cash
chocolate,1,334,4,Adel,50,Alexandria,Cash
"sausage,other vegetables,dessert",3,251,2,Mohamed,25,Alexandria,Cash
"hamburger meat,cream cheese ,brown bread",3,2419,10,Samy,55,Alexandria,Credit
"pork,rolls/buns",2,2075,4,Adel,50,Alexandria,Credit
"whole milk,meat spreads,fruit/vegetable juice",3,374,10,Samy,55,Alexandria,Credit
"chicken,yogurt,whipped/sour cream",3,224,2,Mohamed,25,Alexandria,Credit
soda,1,346,4,Adel,50,Alexandria,Credit
"pork,yogurt",2,1133,4,Adel,50,Alexandria,Credit
oil,1,1645,2,Mohamed,25,Alexandria,Cash
soda,1,1273,4,Adel,50,Alexandria,Cash
"meat,whole milk,yogurt",3,1592,4,Adel,50,Alexandria,Cash
"pork,other vegetables,whole milk,frozen vegetables,brown bread,roll products ,canned vegetables,sparkling wine,chocolate,dental care",10,1842,4,Adel,50,Alexandria,Credit
"sausage,chicken,hamburger meat,other vegetables,whole milk,butter milk,whipped/sour cream,white bread",8,1977,10,Samy,55,Alexandria,Cash
"tropical fruit,pip fruit,UHT-milk,cream cheese ,pasta,sauces,baking powder,cat food,pet care,bottled water,bottled beer,salty snack,shopping bags",13,1980,4,Adel,50,Alexandria,Credit
"whole milk,yogurt,domestic eggs,rolls/buns,fruit/vegetable juice,long life bakery product,specialty chocolate,specialty bar",8,1932,4,Adel,50,Alexandria,Cash
"sausage,tropical fruit,yogurt,frozen meals,cat food,bottled water,soda,bottled beer,waffles",9,1255,4,Adel,50,Alexandria,Cash
"pork,beef,other vegetables,whole milk,yogurt,margarine,fruit/vegetable juice",7,1284,10,Samy,55,Alexandria,Credit
hamburger meat,1,1360,4,Adel,50,Alexandria,Credit
"whole milk,cat food",2,230,2,Mohamed,25,Alexandria,Credit
"sausage,meat,chicken,beef,citrus fruit,root vegetables,herbs,whole milk,butter,domestic eggs,roll products ,coffee,long life bakery product,waffles",14,1737,10,Samy,55,Alexandria,Credit
"butter milk,yogurt",2,1073,10,Samy,55,Alexandria,Cash
"pip fruit,yogurt,cream cheese ,meat spreads,coffee,specialty chocolate,seasonal products,cookware,shopping bags",9,1347,2,Mohamed,25,Alexandria,Credit
cat food,1,2459,10,Samy,55,Alexandria,Credit
"hamburger meat,berries,other vegetables,UHT-milk,hard cheese,processed cheese,canned vegetables,soda,waffles,specialty bar,newspapers",11,2023,2,Mohamed,25,Alexandria,Credit
newspapers,1,1077,2,Mohamed,25,Alexandria,Credit
"hamburger meat,herbs,UHT-milk,domestic eggs,oil,chocolate",6,1489,4,Adel,50,Alexandria,Cash
fruit/vegetable juice,1,1313,2,Mohamed,25,Alexandria,Credit
"chocolate,specialty bar,candy,napkins,flower (seeds)",5,623,10,Samy,55,Alexandria,Cash
"sausage,spread cheese,domestic eggs,soda,shopping bags",5,2454,2,Mohamed,25,Alexandria,Credit
newspapers,1,1382,4,Adel,50,Alexandria,Cash
"fish,UHT-milk,cream cheese ,ice cream",4,1081,10,Samy,55,Alexandria,Cash
"chewing gum,specialty bar",2,2430,4,Adel,50,Alexandria,Credit
"pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,chocolate,chocolate marshmallow,shopping bags",8,899,10,Samy,55,Alexandria,Credit
"bottled water,newspapers",2,368,2,Mohamed,25,Alexandria,Credit
"rolls/buns,brown bread,soda,misc. beverages,bottled beer",5,535,4,Adel,50,Alexandria,Credit
canned beer,1,492,10,Samy,55,Alexandria,Credit
"ham,turkey,frozen vegetables,pastry",4,1246,10,Samy,55,Alexandria,Credit
"tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,curd,yogurt,tea,bottled water,salty snack,kitchen towels,newspapers",12,503,4,Adel,50,Alexandria,Cash
"canned beer,specialty bar",2,876,10,Samy,55,Alexandria,Credit
"bottled water,soda",2,649,4,Adel,50,Alexandria,Cash
"tropical fruit,root vegetables,onions,other vegetables,curd,whipped/sour cream,spread cheese,white bread,bottled water,soda",10,995,2,Mohamed,25,Alexandria,Cash
"tropical fruit,other vegetables,cream cheese ,baking powder,long life bakery product",5,175,4,Adel,50,Alexandria,Cash
"tropical fruit,berries,root vegetables,butter,UHT-milk,bottled water,soda",7,1897,10,Samy,55,Alexandria,Cash
"frankfurter,sausage,tropical fruit,root vegetables,whole milk,pastry",6,1173,2,Mohamed,25,Alexandria,Credit
canned beer,1,1987,10,Samy,55,Alexandria,Credit
"other vegetables,cream cheese ",2,856,10,Samy,55,Alexandria,Credit
"sausage,whole milk,spread cheese,mayonnaise,rolls/buns,pastry,pickled vegetables,bottled water,shopping bags",9,1791,4,Adel,50,Alexandria,Credit
"yogurt,frozen dessert,rolls/buns,pastry,soda,fruit/vegetable juice,napkins",7,669,2,Mohamed,25,Alexandria,Credit
"pip fruit,pastry",2,1564,4,Adel,50,Alexandria,Cash
"whole milk,bottled water,bottled beer,newspapers",4,498,4,Adel,50,Alexandria,Cash
"sausage,root vegetables,whole milk,whipped/sour cream,rolls/buns,mustard",6,1110,2,Mohamed,25,Alexandria,Credit
frozen meals,1,2278,2,Mohamed,25,Alexandria,Credit
"chicken,hamburger meat,herbs,dessert,beverages,oil,soda,dish cleaner",8,1997,2,Mohamed,25,Alexandria,Cash
"whole milk,rolls/buns,bottled water",3,1327,2,Mohamed,25,Alexandria,Cash
"sausage,other vegetables,dessert,yogurt,UHT-milk,cream cheese ,frozen vegetables,rolls/buns,brown bread,pastry,specialty bar",11,2037,2,Mohamed,25,Alexandria,Cash
"sausage,whole milk,rolls/buns",3,458,2,Mohamed,25,Alexandria,Cash
"other vegetables,whole milk",2,916,2,Mohamed,25,Alexandria,Cash
"tropical fruit,yogurt,UHT-milk,bottled water,soda",5,1612,10,Samy,55,Alexandria,Cash
"hamburger meat,whole milk,tidbits,frozen fish,ice cream,sauces,salty snack,kitchen towels",8,1437,10,Samy,55,Alexandria,Cash
photo/film,1,780,2,Mohamed,25,Alexandria,Cash
"soda,bottled beer",2,373,10,Samy,55,Alexandria,Cash
pork,1,2427,10,Samy,55,Alexandria,Credit
"grapes,other vegetables,whole milk,sugar",4,1064,2,Mohamed,25,Alexandria,Credit
"other vegetables,whole milk,butter,domestic eggs,waffles,candy,seasonal products,detergent",8,1486,4,Adel,50,Alexandria,Credit
tropical fruit,1,628,4,Adel,50,Alexandria,Cash
"chicken,beef,other vegetables",3,1243,4,Adel,50,Alexandria,Credit
"tropical fruit,whole milk,sauces,sweet spreads,chocolate,newspapers",6,869,2,Mohamed,25,Alexandria,Credit
"other vegetables,hard cheese,newspapers",3,1754,4,Adel,50,Alexandria,Credit
"frankfurter,hamburger meat,UHT-milk,mayonnaise,rolls/buns,pastry,mustard,ketchup,Instant food products,soda,dish cleaner,dental care,shopping bags",13,1306,2,Mohamed,25,Alexandria,Cash
"cream cheese ,coffee,chocolate,candy,make up remover,shopping bags",6,725,2,Mohamed,25,Alexandria,Cash
bottled water,1,773,4,Adel,50,Alexandria,Credit
canned beer,1,2088,4,Adel,50,Alexandria,Cash
"frankfurter,citrus fruit,other vegetables,butter milk,yogurt,whipped/sour cream,rolls/buns,brown bread,pickled vegetables,canned fish,tea",11,2004,10,Samy,55,Alexandria,Credit
"sausage,fish,curd,processed cheese,pastry",5,611,10,Samy,55,Alexandria,Cash
"whole milk,frozen fish,rolls/buns,pickled vegetables",4,2380,4,Adel,50,Alexandria,Credit
"rolls/buns,canned fish,canned beer",3,1260,4,Adel,50,Alexandria,Credit
"hard cheese,candles",2,313,10,Samy,55,Alexandria,Cash
"sausage,pip fruit,whole milk,white bread,salt,pasta,oil,sugar,bottled water,soda,bottled beer",11,2110,4,Adel,50,Alexandria,Credit
"citrus fruit,domestic eggs,jam",3,2401,2,Mohamed,25,Alexandria,Credit
"condensed milk,margarine,fruit/vegetable juice,canned beer",4,1884,10,Samy,55,Alexandria,Cash
"brown bread,canned beer",2,769,4,Adel,50,Alexandria,Cash
"beef,root vegetables,frozen vegetables,brown bread,misc. beverages",5,1007,2,Mohamed,25,Alexandria,Credit
"butter,brown bread,seasonal products",3,1660,10,Samy,55,Alexandria,Cash
"sausage,tropical fruit,pip fruit,whole milk,soft cheese,processed cheese,white bread,pastry,semi-finished bread,oil,mustard,ketchup,soda,misc. beverages,long life bakery product,waffles,chocolate,specialty chocolate,detergent,napkins,house keeping products",21,1147,4,Adel,50,Alexandria,Cash
"canned beer,shopping bags",2,1313,10,Samy,55,Alexandria,Credit
"grapes,whole milk,butter,rolls/buns,coffee,bottled water,soda,misc. beverages,pot plants",9,241,10,Samy,55,Alexandria,Cash
"citrus fruit,root vegetables,other vegetables",3,2460,4,Adel,50,Alexandria,Cash
canned beer,1,1721,4,Adel,50,Alexandria,Credit
"pork,beef,root vegetables,other vegetables,whole milk,UHT-milk,frozen vegetables,rice,baking powder,dog food,soda",11,1761,10,Samy,55,Alexandria,Cash
"curd cheese,bottled water,white wine",3,1837,4,Adel,50,Alexandria,Cash
sugar,1,2233,4,Adel,50,Alexandria,Credit
"citrus fruit,tropical fruit,whole milk,yogurt,whipped/sour cream,preservation products",6,1102,2,Mohamed,25,Alexandria,Cash
"citrus fruit,other vegetables,bottled water,fruit/vegetable juice,shopping bags",5,1712,10,Samy,55,Alexandria,Cash
"frankfurter,pip fruit,root vegetables,other vegetables,curd,butter milk,spread cheese,soups,house keeping products",9,809,10,Samy,55,Alexandria,Cash
"sausage,meat,pork,beef,root vegetables,other vegetables,UHT-milk,flour,detergent,shopping bags",10,1814,10,Samy,55,Alexandria,Credit
"hamburger meat,dessert,soda,fruit/vegetable juice",4,1272,10,Samy,55,Alexandria,Cash
"sausage,rolls/buns,pastry,bottled water",4,1475,10,Samy,55,Alexandria,Credit
newspapers,1,1382,4,Adel,50,Alexandria,Credit
"hamburger meat,root vegetables,other vegetables,whole milk,sliced cheese",5,307,10,Samy,55,Alexandria,Cash
"sausage,pork,hamburger meat,citrus fruit,other vegetables,whole milk,soft cheese,domestic eggs,rolls/buns,sugar,cat food,chocolate",12,1951,10,Samy,55,Alexandria,Cash
other vegetables,1,217,4,Adel,50,Alexandria,Cash
"other vegetables,whole milk,curd,yogurt,cream cheese ,pastry,salty snack",7,1801,2,Mohamed,25,Alexandria,Credit
"sausage,pork,tropical fruit,root vegetables,herbs,whole milk,curd,yogurt,whipped/sour cream,chewing gum,male cosmetics,newspapers",12,2093,4,Adel,50,Alexandria,Cash
"UHT-milk,ice cream,bottled water,soda,shopping bags",5,1199,4,Adel,50,Alexandria,Credit
shopping bags,1,792,10,Samy,55,Alexandria,Cash
"citrus fruit,root vegetables,margarine,misc. beverages,long life bakery product,waffles",6,261,2,Mohamed,25,Alexandria,Credit
bottled beer,1,2190,4,Adel,50,Alexandria,Cash
"sausage,meat,tropical fruit,rolls/buns,margarine,bottled water,bottled beer,skin care,hygiene articles,shopping bags",10,1618,4,Adel,50,Alexandria,Cash
"chicken,pip fruit,whole milk,rolls/buns,brown bread,pastry,semi-finished bread,margarine,bottled water,newspapers",10,763,10,Samy,55,Alexandria,Credit
"sausage,citrus fruit,pip fruit,whole milk,dessert,domestic eggs,brown bread,margarine,specialty chocolate",9,2086,2,Mohamed,25,Alexandria,Cash
rolls/buns,1,2217,10,Samy,55,Alexandria,Credit
canned beer,1,540,2,Mohamed,25,Alexandria,Credit
"chicken,hamburger meat,other vegetables,frozen vegetables,rolls/buns,pastry",6,419,2,Mohamed,25,Alexandria,Cash
"rolls/buns,canned beer",2,1811,2,Mohamed,25,Alexandria,Credit
"sausage,butter",2,1441,2,Mohamed,25,Alexandria,Credit
"grapes,rolls/buns,pastry,bottled beer",4,440,4,Adel,50,Alexandria,Credit
"sausage,other vegetables,whole milk,yogurt,cream,frozen vegetables,frozen potato products,roll products ,rice,cat food,misc. beverages,fruit/vegetable juice,bottled beer,salty snack,specialty chocolate",15,1540,2,Mohamed,25,Alexandria,Cash
"pork,beverages,white bread",3,533,4,Adel,50,Alexandria,Credit
whipped/sour cream,1,1370,2,Mohamed,25,Alexandria,Credit
"citrus fruit,berries,curd,yogurt,soda",5,1022,2,Mohamed,25,Alexandria,Credit
"citrus fruit,other vegetables,frozen meals,domestic eggs,fruit/vegetable juice,pot plants",6,1677,2,Mohamed,25,Alexandria,Credit
"Instant food products,long life bakery product,specialty chocolate,cling film/bags,house keeping products",5,1559,4,Adel,50,Alexandria,Cash
"tropical fruit,other vegetables,whole milk,dessert,bottled water,soda,canned beer,seasonal products",8,1488,4,Adel,50,Alexandria,Cash
canned beer,1,233,2,Mohamed,25,Alexandria,Credit
"pip fruit,other vegetables,butter milk,specialty cheese,frozen vegetables,white bread,sugar,coffee",8,1449,4,Adel,50,Alexandria,Credit
"whipped/sour cream,long life bakery product,napkins,pot plants",4,2258,2,Mohamed,25,Alexandria,Cash
"organic sausage,other vegetables,liquor (appetizer),red/blush wine",4,1549,4,Adel,50,Alexandria,Credit
"root vegetables,other vegetables,whole milk,pastry,cling film/bags,shopping bags",6,1632,4,Adel,50,Alexandria,Credit
"frankfurter,meat,beef,other vegetables,frozen vegetables,white bread,pastry,soups,pickled vegetables,specialty vegetables,cat food,soda",12,2101,10,Samy,55,Alexandria,Cash
"frozen vegetables,soda",2,1044,4,Adel,50,Alexandria,Credit
"meat,organic sausage,citrus fruit,whole milk,oil,soups",6,173,10,Samy,55,Alexandria,Cash
"root vegetables,other vegetables,sparkling wine,popcorn,shopping bags",5,2456,10,Samy,55,Alexandria,Cash
"chicken,root vegetables,other vegetables,whipped/sour cream,margarine,sauces,canned beer,shopping bags",8,2477,2,Mohamed,25,Alexandria,Credit
"domestic eggs,pastry",2,924,10,Samy,55,Alexandria,Cash
