items,count,total,rnd,customer,age,city,paymentType
"pip fruit,other vegetables,frozen meals",3,339,15,Sameh,35,Hurghada,Cash
bottled water,1,1909,15,Sameh,35,Hurghada,Credit
soda,1,2159,15,Sameh,35,Hurghada,Credit
"soda,specialty bar",2,2301,9,Maged,60,Hurghada,Cash
rolls/buns,1,1498,15,Sameh,35,Hurghada,Credit
bottled beer,1,264,15,Sameh,35,Hurghada,Credit
"citrus fruit,whole milk,yogurt,domestic eggs,chewing gum",5,2198,15,Sameh,35,Hurghada,Credit
"beef,tropical fruit,whole milk,beverages,frozen vegetables",5,1526,15,Sameh,35,Hurghada,Cash
whole milk,1,2387,15,Sameh,35,Hurghada,Cash
"sausage,pork,other vegetables,whole milk,coffee",5,1262,15,Sameh,35,Hurghada,Cash
"chicken,bottled water",2,2418,9,Maged,60,Hurghada,Credit
"UHT-milk,hygiene articles,napkins,cling film/bags",4,1995,15,Sameh,35,Hurghada,Credit
"whole milk,newspapers",2,665,15,Sameh,35,Hurghada,Cash
"soda,napkins",2,2461,9,Maged,60,Hurghada,Cash
"pork,berries,sugar,candy,dishes",5,1416,9,Maged,60,Hurghada,Credit
"beef,other vegetables,whole milk,yogurt",4,114,9,Maged,60,Hurghada,Cash
"butter milk,whipped/sour cream,dog food,coffee,soda,abrasive cleaner,newspapers",7,1320,15,Sameh,35,Hurghada,Cash
frankfurter,1,2232,9,Maged,60,Hurghada,Cash
"sausage,pork,tropical fruit,other vegetables,yogurt,frozen vegetables,rolls/buns,bottled water",8,825,9,Maged,60,Hurghada,Cash
whole milk,1,2036,9,Maged,60,Hurghada,Credit
"root vegetables,packaged fruit/vegetables,pastry",3,2332,15,Sameh,35,Hurghada,Cash
"rolls/buns,soda",2,1543,15,Sameh,35,Hurghada,Cash
"hamburger meat,tropical fruit,pip fruit,grapes,berries,packaged fruit/vegetables,whipped/sour cream,coffee,cake bar,shopping bags",10,570,15,Sameh,35,Hurghada,Cash
misc. beverages,1,744,9,Maged,60,Hurghada,Cash
"sausage,beef,pip fruit,whole milk,cream cheese ,white bread,brown bread,seasonal products,hygiene articles",9,518,15,Sameh,35,Hurghada,Credit
"citrus fruit,tropical fruit,butter milk,yogurt,rolls/buns",5,1864,15,Sameh,35,Hurghada,Cash
"citrus fruit,whole milk,domestic eggs,pastry,salt,oil,sugar,cocoa drinks",8,964,9,Maged,60,Hurghada,Cash
"soda,soap",2,589,9,Maged,60,Hurghada,Credit
photo/film,1,199,15,Sameh,35,Hurghada,Credit
seasonal products,1,375,15,Sameh,35,Hurghada,Credit
shopping bags,1,357,9,Maged,60,Hurghada,Cash
"salty snack,specialty bar,napkins,newspapers",4,868,9,Maged,60,Hurghada,Credit
"rolls/buns,canned beer,shopping bags",3,1562,15,Sameh,35,Hurghada,Cash
"hamburger meat,other vegetables,rolls/buns,instant coffee,hygiene articles",5,909,15,Sameh,35,Hurghada,Credit
fruit/vegetable juice,1,1457,15,Sameh,35,Hurghada,Cash
soda,1,200,15,Sameh,35,Hurghada,Credit
salt,1,2103,9,Maged,60,Hurghada,Credit
"whole milk,whipped/sour cream,pot plants",3,1844,9,Maged,60,Hurghada,Cash
bottled beer,1,1087,9,Maged,60,Hurghada,Credit
cleaner,1,2303,15,Sameh,35,Hurghada,Credit
"other vegetables,whole milk,pastry,margarine,coffee,shopping bags",6,895,9,Maged,60,Hurghada,Cash
"pork,butter,soda,hygiene articles",4,1764,15,Sameh,35,Hurghada,Cash
"rolls/buns,bottled water,bottled beer",3,621,9,Maged,60,Hurghada,Credit
"tropical fruit,other vegetables,whole milk,dessert,white bread,bottled water,misc. beverages,cake bar",8,985,9,Maged,60,Hurghada,Credit
"whole milk,beverages",2,2229,9,Maged,60,Hurghada,Credit
zwieback,1,1450,9,Maged,60,Hurghada,Cash
"sausage,chicken,tropical fruit,grapes,berries,ice cream,misc. beverages",7,851,15,Sameh,35,Hurghada,Credit
coffee,1,435,9,Maged,60,Hurghada,Cash
"beef,berries,yogurt,semi-finished bread,pasta,bottled water,misc. beverages,hygiene articles",8,210,9,Maged,60,Hurghada,Cash
"canned vegetables,bottled beer",2,156,9,Maged,60,Hurghada,Credit
"pork,beef,citrus fruit,root vegetables,herbs,other vegetables,roll products ,bottled water,bottled beer,specialty chocolate",10,1722,15,Sameh,35,Hurghada,Cash
beverages,1,1393,9,Maged,60,Hurghada,Credit
"soda,cake bar,candy",3,1022,9,Maged,60,Hurghada,Cash
"whole milk,frozen vegetables",2,291,15,Sameh,35,Hurghada,Cash
rolls/buns,1,1520,15,Sameh,35,Hurghada,Cash
"frankfurter,ham,dessert,yogurt,processed cheese,white bread,pastry,soda",8,1987,15,Sameh,35,Hurghada,Cash
"sausage,yogurt,white wine",3,147,9,Maged,60,Hurghada,Cash
"beef,root vegetables,hygiene articles",3,1960,15,Sameh,35,Hurghada,Credit
"tropical fruit,seasonal products",2,1726,9,Maged,60,Hurghada,Cash
"canned beer,chocolate,pot plants",3,1435,9,Maged,60,Hurghada,Cash
"sausage,other vegetables,brown bread",3,1988,9,Maged,60,Hurghada,Cash
"frankfurter,tropical fruit",2,2019,15,Sameh,35,Hurghada,Credit
"whole milk,dessert,ice cream,misc. beverages,canned beer,cake bar",6,1342,15,Sameh,35,Hurghada,Credit
"pip fruit,dessert,butter milk,yogurt,whipped/sour cream,frozen vegetables,rolls/buns",7,1926,9,Maged,60,Hurghada,Cash
newspapers,1,729,9,Maged,60,Hurghada,Cash
brown bread,1,1002,9,Maged,60,Hurghada,Credit
"sausage,other vegetables,rolls/buns,brown bread,margarine,sugar,bottled water,canned beer,shopping bags",9,1327,15,Sameh,35,Hurghada,Cash
"frankfurter,yogurt,margarine,bottled water",4,2432,9,Maged,60,Hurghada,Cash
"whole milk,beverages,bottled beer",3,1952,9,Maged,60,Hurghada,Credit
"finished products,pet care,soda",3,554,15,Sameh,35,Hurghada,Credit
liquor,1,134,9,Maged,60,Hurghada,Credit
"citrus fruit,whole milk,pot plants",3,1552,9,Maged,60,Hurghada,Cash
"whole milk,yogurt,rolls/buns,soups,coffee",5,563,9,Maged,60,Hurghada,Cash
"berries,whole milk,hard cheese,processed cheese,domestic eggs,rolls/buns,white bread,margarine,sugar,waffles",10,1311,15,Sameh,35,Hurghada,Credit
"sausage,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,rolls/buns,pastry,coffee,cake bar,newspapers",14,204,15,Sameh,35,Hurghada,Cash
"beef,citrus fruit,root vegetables,whole milk,domestic eggs,rubbing alcohol",6,1927,15,Sameh,35,Hurghada,Cash
"beef,rolls/buns,dog food,soda",4,2307,15,Sameh,35,Hurghada,Cash
"pork,other vegetables,rolls/buns",3,1382,9,Maged,60,Hurghada,Credit
"butter,frozen vegetables,margarine,cake bar",4,1740,9,Maged,60,Hurghada,Cash
"other vegetables,butter,sliced cheese,cream cheese ,rolls/buns,margarine,soda,misc. beverages",8,967,9,Maged,60,Hurghada,Cash
"pork,beef,root vegetables,other vegetables,whole milk,domestic eggs,rice,sugar,fruit/vegetable juice,bottled beer,abrasive cleaner,soap,newspapers",13,2453,9,Maged,60,Hurghada,Credit
"coffee,bottled water,cling film/bags",3,122,9,Maged,60,Hurghada,Credit
"pip fruit,UHT-milk,white bread,brown bread,margarine,softener,napkins",7,456,15,Sameh,35,Hurghada,Credit
canned beer,1,2327,9,Maged,60,Hurghada,Cash
"ham,beef,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter milk,domestic eggs,rolls/buns,pastry,mustard,pickled vegetables,soda,long life bakery product,chocolate,specialty chocolate,specialty bar,chocolate marshmallow,candy,napkins,cookware,newspapers",23,691,15,Sameh,35,Hurghada,Cash
"pork,other vegetables",2,482,9,Maged,60,Hurghada,Credit
"beef,tropical fruit,root vegetables,other vegetables,curd,rolls/buns,tea,bottled water,hygiene articles,flower (seeds)",10,2475,9,Maged,60,Hurghada,Credit
"turkey,citrus fruit,tropical fruit,root vegetables,herbs,other vegetables,whole milk,curd,hard cheese,cream cheese ,domestic eggs,brown bread,oil,canned fruit,bottled water,misc. beverages,fruit/vegetable juice",17,1717,9,Maged,60,Hurghada,Credit
napkins,1,636,9,Maged,60,Hurghada,Credit
"turkey,packaged fruit/vegetables,butter milk,UHT-milk,rolls/buns,zwieback,bottled water,fruit/vegetable juice",8,574,9,Maged,60,Hurghada,Credit
liver loaf,1,2048,15,Sameh,35,Hurghada,Cash
"ice cream,dishes",2,2382,15,Sameh,35,Hurghada,Cash
"pork,beef,butter,whipped/sour cream,frozen meals,frozen fish,rolls/buns,pastry,canned fish,cat food,waffles,chocolate,shopping bags",13,1967,9,Maged,60,Hurghada,Cash
liqueur,1,835,9,Maged,60,Hurghada,Credit
soda,1,909,9,Maged,60,Hurghada,Cash
shopping bags,1,1868,15,Sameh,35,Hurghada,Credit
"frozen potato products,seasonal products",2,442,9,Maged,60,Hurghada,Cash
"curd,beverages,pastry,pot plants",4,896,9,Maged,60,Hurghada,Cash
"whole milk,misc. beverages,salty snack,long life bakery product,shopping bags",5,2029,9,Maged,60,Hurghada,Credit
"other vegetables,whole milk,dessert,butter milk,yogurt,cream cheese ,pickled vegetables",7,718,9,Maged,60,Hurghada,Credit
"onions,whole milk,curd,soda",4,1819,15,Sameh,35,Hurghada,Cash
"soda,fruit/vegetable juice,bottled beer",3,1849,9,Maged,60,Hurghada,Cash
"frozen dessert,softener",2,1804,15,Sameh,35,Hurghada,Cash
whipped/sour cream,1,2169,15,Sameh,35,Hurghada,Cash
"pip fruit,canned beer",2,1187,9,Maged,60,Hurghada,Credit
detergent,1,932,15,Sameh,35,Hurghada,Credit
"tropical fruit,yogurt,spread cheese,brown bread",4,1667,15,Sameh,35,Hurghada,Credit
"yogurt,soda,fruit/vegetable juice",3,802,15,Sameh,35,Hurghada,Cash
"packaged fruit/vegetables,fruit/vegetable juice,salty snack",3,1996,15,Sameh,35,Hurghada,Credit
"frozen meals,frozen fish,frozen dessert,pastry,canned beer,long life bakery product,waffles,napkins,shopping bags",9,375,9,Maged,60,Hurghada,Credit
"white bread,flour,fruit/vegetable juice,hygiene articles",4,2466,15,Sameh,35,Hurghada,Cash
"sausage,tropical fruit,whole milk,soft cheese,brown bread,fruit/vegetable juice",6,174,15,Sameh,35,Hurghada,Credit
"tropical fruit,root vegetables,whole milk,condensed milk,rolls/buns,bottled beer,waffles",7,124,9,Maged,60,Hurghada,Credit
rolls/buns,1,1334,9,Maged,60,Hurghada,Credit
"chicken,root vegetables,curd,specialty bar,newspapers",5,1871,9,Maged,60,Hurghada,Cash
whole milk,1,1900,9,Maged,60,Hurghada,Cash
"citrus fruit,root vegetables,whole milk,butter milk,yogurt,baking powder,bottled water",7,1870,9,Maged,60,Hurghada,Cash
"sausage,sliced cheese,rolls/buns,soda",4,1624,15,Sameh,35,Hurghada,Credit
"tropical fruit,yogurt,coffee,cling film/bags,newspapers",5,1036,15,Sameh,35,Hurghada,Credit
"meat,root vegetables,pastry",3,121,15,Sameh,35,Hurghada,Cash
"pork,citrus fruit,whole milk,curd,yogurt,bottled beer,dishes",7,154,15,Sameh,35,Hurghada,Cash
"pork,beverages",2,1802,15,Sameh,35,Hurghada,Credit
"root vegetables,frozen vegetables",2,1460,15,Sameh,35,Hurghada,Cash
"root vegetables,other vegetables,whole milk,yogurt,hard cheese,frozen vegetables,rolls/buns",7,1189,15,Sameh,35,Hurghada,Credit
bottled beer,1,2128,15,Sameh,35,Hurghada,Cash
bottled beer,1,1374,15,Sameh,35,Hurghada,Cash
"frankfurter,rolls/buns",2,1629,9,Maged,60,Hurghada,Credit
"pork,canned beer,seasonal products",3,1762,9,Maged,60,Hurghada,Credit
chicken,1,1647,15,Sameh,35,Hurghada,Cash
"sausage,tropical fruit,rolls/buns,pastry",4,2056,15,Sameh,35,Hurghada,Credit
"pip fruit,whole milk,rolls/buns,ketchup,spices,chocolate",6,1897,15,Sameh,35,Hurghada,Cash
"canned beer,red/blush wine",2,437,15,Sameh,35,Hurghada,Credit
canned beer,1,985,9,Maged,60,Hurghada,Cash
"bottled water,soda,bottled beer",3,2019,9,Maged,60,Hurghada,Credit
"citrus fruit,butter,sliced cheese,domestic eggs",4,952,15,Sameh,35,Hurghada,Cash
"onions,other vegetables,whole milk,yogurt,frozen vegetables,bottled water,fruit/vegetable juice,bottled beer,salty snack,popcorn",10,1116,15,Sameh,35,Hurghada,Credit
"tropical fruit,whole milk,bottled water,soda",4,521,15,Sameh,35,Hurghada,Credit
"tropical fruit,rolls/buns,canned fish,specialty chocolate,napkins",5,1609,15,Sameh,35,Hurghada,Cash
"ham,pork,hard cheese,domestic eggs,rolls/buns,pastry,sugar,salty snack",8,1630,15,Sameh,35,Hurghada,Credit
"hamburger meat,frozen vegetables",2,487,15,Sameh,35,Hurghada,Cash
"berries,UHT-milk,semi-finished bread,cat food,cake bar,shopping bags",6,511,9,Maged,60,Hurghada,Cash
"frankfurter,curd,yogurt,hard cheese,brown bread,canned beer",6,671,15,Sameh,35,Hurghada,Cash
"dessert,UHT-milk,newspapers,shopping bags",4,2039,15,Sameh,35,Hurghada,Credit
"whole milk,soda,soap",3,1213,15,Sameh,35,Hurghada,Cash
"berries,other vegetables,yogurt",3,1546,15,Sameh,35,Hurghada,Cash
roll products ,1,1820,9,Maged,60,Hurghada,Credit
"bottled water,soda,bottled beer",3,2009,9,Maged,60,Hurghada,Cash
"beverages,specialty bar",2,662,9,Maged,60,Hurghada,Cash
"grapes,root vegetables,onions,whipped/sour cream,rolls/buns,mustard,coffee,bottled water,soda,fruit/vegetable juice,chocolate,shopping bags",12,2143,9,Maged,60,Hurghada,Credit
whole milk,1,729,15,Sameh,35,Hurghada,Credit
"hamburger meat,root vegetables,herbs,other vegetables,bottled water,bottled beer,newspapers",7,229,15,Sameh,35,Hurghada,Cash
"sliced cheese,domestic eggs,coffee,shopping bags",4,2119,15,Sameh,35,Hurghada,Credit
"frankfurter,whole milk",2,308,9,Maged,60,Hurghada,Cash
"sausage,beverages,brown bread,pastry",4,1723,15,Sameh,35,Hurghada,Cash
"pip fruit,other vegetables,whole milk,butter milk,dish cleaner",5,621,15,Sameh,35,Hurghada,Credit
"tropical fruit,pip fruit,root vegetables,butter,curd,chewing gum,chocolate",7,107,9,Maged,60,Hurghada,Credit
"soda,syrup",2,1792,15,Sameh,35,Hurghada,Cash
whipped/sour cream,1,2251,15,Sameh,35,Hurghada,Cash
"tropical fruit,whole milk,cream cheese ,brown bread",4,2153,15,Sameh,35,Hurghada,Credit
"grapes,sugar,cling film/bags",3,429,9,Maged,60,Hurghada,Credit
"curd,yogurt,newspapers",3,965,9,Maged,60,Hurghada,Cash
tropical fruit,1,1975,15,Sameh,35,Hurghada,Credit
"tropical fruit,whole milk,rolls/buns",3,542,9,Maged,60,Hurghada,Cash
"turkey,pip fruit,root vegetables,yogurt,cream cheese ,flour,sugar,napkins,newspapers",9,2361,15,Sameh,35,Hurghada,Credit
"UHT-milk,soda",2,2135,15,Sameh,35,Hurghada,Credit
"whole milk,butter,fruit/vegetable juice,candy",4,451,15,Sameh,35,Hurghada,Credit
"frankfurter,tropical fruit,pip fruit,whole milk,curd,pastry,flour,margarine,sugar,organic products",10,270,15,Sameh,35,Hurghada,Credit
bottled beer,1,631,15,Sameh,35,Hurghada,Cash
"frankfurter,sausage,rolls/buns,soda,liquor (appetizer),specialty bar,shopping bags",7,1027,15,Sameh,35,Hurghada,Cash
"frankfurter,domestic eggs,mustard,seasonal products",4,1241,9,Maged,60,Hurghada,Credit
"frankfurter,meat,whole milk,butter,yogurt,cream cheese ,rolls/buns,pastry",8,2097,15,Sameh,35,Hurghada,Cash
"sausage,finished products,pork,berries,root vegetables,packaged fruit/vegetables,whole milk,curd,frozen vegetables,brown bread,sugar,soda,fruit/vegetable juice,chocolate,specialty chocolate,specialty bar,hygiene articles,napkins",18,2094,9,Maged,60,Hurghada,Credit
newspapers,1,595,15,Sameh,35,Hurghada,Credit
"ham,hard cheese,pastry,fruit/vegetable juice",4,1729,9,Maged,60,Hurghada,Cash
soda,1,1880,9,Maged,60,Hurghada,Credit
"hamburger meat,cream cheese ,sweet spreads,coffee,canned beer,cling film/bags,shopping bags",7,2180,15,Sameh,35,Hurghada,Cash
"sausage,pork,citrus fruit,root vegetables,other vegetables,curd,soft cheese,hard cheese,cream cheese ,frozen dessert,roll products ,rice,oil,coffee,fruit/vegetable juice,chocolate,abrasive cleaner",17,2495,15,Sameh,35,Hurghada,Credit
canned beer,1,1913,15,Sameh,35,Hurghada,Cash
"brown bread,sugar,canned fish,coffee,soda",5,1233,9,Maged,60,Hurghada,Cash
roll products ,1,1273,9,Maged,60,Hurghada,Credit
beverages,1,2222,9,Maged,60,Hurghada,Cash
"other vegetables,butter,bottled water,detergent",4,996,15,Sameh,35,Hurghada,Cash
bottled beer,1,181,9,Maged,60,Hurghada,Credit
"citrus fruit,yogurt,soda",3,2257,9,Maged,60,Hurghada,Cash
"cat food,soda,candy",3,1285,15,Sameh,35,Hurghada,Cash
"rolls/buns,pastry,candy",3,1050,15,Sameh,35,Hurghada,Credit
"hamburger meat,frozen meals,red/blush wine",3,153,15,Sameh,35,Hurghada,Cash
waffles,1,761,15,Sameh,35,Hurghada,Credit
"chicken,tropical fruit,root vegetables,whole milk,white bread,specialty bar,shopping bags",7,480,9,Maged,60,Hurghada,Credit
citrus fruit,1,793,9,Maged,60,Hurghada,Credit
"sausage,whole milk,curd,cat food",4,1011,15,Sameh,35,Hurghada,Credit
sausage,1,394,9,Maged,60,Hurghada,Cash
bottled beer,1,645,15,Sameh,35,Hurghada,Cash
zwieback,1,1067,9,Maged,60,Hurghada,Credit
"sausage,rolls/buns,fruit/vegetable juice,cake bar",4,525,15,Sameh,35,Hurghada,Cash
"pip fruit,condensed milk,bottled beer,red/blush wine,chocolate,shopping bags",6,896,15,Sameh,35,Hurghada,Credit
whole milk,1,2263,15,Sameh,35,Hurghada,Cash
"tropical fruit,root vegetables,whole milk,hard cheese,curd cheese,sugar,canned fish",7,1269,15,Sameh,35,Hurghada,Credit
"yogurt,liquor (appetizer),nut snack,long life bakery product,hygiene articles,shopping bags",6,956,15,Sameh,35,Hurghada,Cash
"onions,other vegetables,soft cheese,hard cheese,salad dressing,specialty chocolate",6,2347,15,Sameh,35,Hurghada,Cash
"curd,seasonal products,female sanitary products",3,1948,15,Sameh,35,Hurghada,Cash
"sausage,whole milk,curd,bottled beer",4,2145,15,Sameh,35,Hurghada,Credit
"sausage,chicken,grapes,whole milk,cream cheese ,ice cream,domestic eggs,pickled vegetables,soda,chocolate,shopping bags",11,741,15,Sameh,35,Hurghada,Credit
"grapes,brown bread",2,1734,9,Maged,60,Hurghada,Credit
"other vegetables,butter",2,972,9,Maged,60,Hurghada,Cash
"other vegetables,canned beer,shopping bags",3,2147,15,Sameh,35,Hurghada,Credit
"frankfurter,root vegetables,butter milk,canned fish,bottled beer",5,1535,9,Maged,60,Hurghada,Credit
"canned beer,cookware",2,889,15,Sameh,35,Hurghada,Credit
"frankfurter,other vegetables",2,130,15,Sameh,35,Hurghada,Credit
"hamburger meat,root vegetables,other vegetables,dessert,rolls/buns",5,1131,9,Maged,60,Hurghada,Credit
"sausage,beef,root vegetables,other vegetables,white bread,pastry,soda,shopping bags",8,302,9,Maged,60,Hurghada,Cash
"rolls/buns,liquor",2,332,9,Maged,60,Hurghada,Cash
"onions,whole milk,yogurt,rolls/buns,brown bread,fruit/vegetable juice",6,1456,15,Sameh,35,Hurghada,Cash
"whole milk,yogurt,domestic eggs,baking powder,newspapers",5,2211,15,Sameh,35,Hurghada,Credit
"beef,herbs,whole milk,pickled vegetables,cat food",5,1081,9,Maged,60,Hurghada,Credit
"citrus fruit,whole milk,domestic eggs",3,1449,9,Maged,60,Hurghada,Cash
"beef,hamburger meat,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,whole milk,butter,whipped/sour cream,hard cheese,rolls/buns,brown bread,oil,waffles,cake bar",16,2475,9,Maged,60,Hurghada,Cash
"pork,other vegetables,whipped/sour cream,rolls/buns,brown bread,pastry,sugar,dishes",8,564,15,Sameh,35,Hurghada,Cash
"citrus fruit,tropical fruit,whole milk,frozen meals,rolls/buns,brown bread",6,708,9,Maged,60,Hurghada,Cash
"berries,yogurt,domestic eggs,rolls/buns",4,2280,9,Maged,60,Hurghada,Cash
"whole milk,rolls/buns,white bread,soap",4,106,15,Sameh,35,Hurghada,Cash
"sausage,chicken,tropical fruit,onions,other vegetables,dessert,whipped/sour cream,UHT-milk,cream cheese ,pastry,bottled water,soda,waffles,chewing gum,shopping bags",15,447,9,Maged,60,Hurghada,Cash
shopping bags,1,809,15,Sameh,35,Hurghada,Credit
"whole milk,specialty bar",2,2306,15,Sameh,35,Hurghada,Cash
"beef,other vegetables,rolls/buns,pastry,soap",5,1256,9,Maged,60,Hurghada,Cash
"tropical fruit,whole milk,beverages,processed cheese,pastry,waffles,specialty bar",7,393,9,Maged,60,Hurghada,Credit
"sausage,packaged fruit/vegetables,UHT-milk,pastry,soups,bottled water",6,2292,15,Sameh,35,Hurghada,Cash
"citrus fruit,whole milk,soft cheese,sliced cheese,cream cheese ,canned fish",6,1930,9,Maged,60,Hurghada,Cash
packaged fruit/vegetables,1,401,9,Maged,60,Hurghada,Cash
"ham,tropical fruit",2,1277,9,Maged,60,Hurghada,Cash
"bottled beer,brandy,whisky,chocolate,specialty chocolate,shopping bags",6,1743,15,Sameh,35,Hurghada,Credit
"sliced cheese,rolls/buns,specialty chocolate",3,449,15,Sameh,35,Hurghada,Cash
canned beer,1,1895,9,Maged,60,Hurghada,Credit
"butter,domestic eggs,flour,soups,baking powder",5,2164,9,Maged,60,Hurghada,Credit
"meat,brown bread,soda,misc. beverages,kitchen towels",5,609,15,Sameh,35,Hurghada,Credit
"whole milk,popcorn,specialty chocolate,specialty bar,candy",5,427,9,Maged,60,Hurghada,Cash
"root vegetables,other vegetables,packaged fruit/vegetables,rolls/buns,canned beer,red/blush wine",6,2279,9,Maged,60,Hurghada,Credit
"beef,frozen meals,dog food",3,179,15,Sameh,35,Hurghada,Credit
"yogurt,rolls/buns,vinegar,margarine,sparkling wine",5,386,9,Maged,60,Hurghada,Credit
"root vegetables,other vegetables,whole milk,processed cheese,mayonnaise,domestic eggs,brown bread,oil,soda,long life bakery product,shopping bags",11,1457,9,Maged,60,Hurghada,Credit
"root vegetables,UHT-milk,ice cream,frozen potato products,bottled water,soda,bottled beer,specialty bar,napkins,shopping bags",10,1558,15,Sameh,35,Hurghada,Credit
soda,1,1301,9,Maged,60,Hurghada,Credit
"chewing gum,seasonal products",2,1277,9,Maged,60,Hurghada,Cash
"rolls/buns,margarine",2,1964,9,Maged,60,Hurghada,Credit
"ham,pork,citrus fruit,pip fruit,root vegetables,other vegetables,butter milk,beverages,sliced cheese,frozen vegetables,frozen fish,oil,margarine,canned vegetables",14,260,9,Maged,60,Hurghada,Cash
"pastry,chocolate,chocolate marshmallow",3,686,15,Sameh,35,Hurghada,Cash
canned beer,1,2027,15,Sameh,35,Hurghada,Credit
"frankfurter,tropical fruit,pip fruit,sliced cheese,mayonnaise,domestic eggs,rolls/buns,fruit/vegetable juice,shopping bags",9,2233,9,Maged,60,Hurghada,Cash
"chicken,tropical fruit,onions,other vegetables,butter milk,yogurt,beverages,sliced cheese,hard cheese,rolls/buns,pastry,cereals,chocolate,napkins,house keeping products",15,2393,9,Maged,60,Hurghada,Cash
"frankfurter,sausage,chicken,citrus fruit,root vegetables,herbs,packaged fruit/vegetables,whole milk,salt,sugar,bottled beer,napkins",12,1166,9,Maged,60,Hurghada,Cash
UHT-milk,1,126,9,Maged,60,Hurghada,Cash
canned beer,1,1784,9,Maged,60,Hurghada,Cash
soda,1,2500,9,Maged,60,Hurghada,Cash
"whole milk,yogurt,roll products ",3,1808,9,Maged,60,Hurghada,Credit
"yogurt,salt,coffee,specialty bar,softener,hygiene articles",6,1812,15,Sameh,35,Hurghada,Credit
"canned beer,shopping bags",2,890,15,Sameh,35,Hurghada,Cash
"whole milk,domestic eggs",2,752,9,Maged,60,Hurghada,Credit
white wine,1,942,15,Sameh,35,Hurghada,Cash
waffles,1,781,15,Sameh,35,Hurghada,Credit
"hamburger meat,soft cheese,hard cheese,baking powder,meat spreads,dish cleaner",6,1560,9,Maged,60,Hurghada,Cash
"sausage,curd",2,2003,15,Sameh,35,Hurghada,Credit
"chewing gum,napkins",2,1102,9,Maged,60,Hurghada,Cash
"whole milk,frozen vegetables",2,436,9,Maged,60,Hurghada,Credit
"canned beer,red/blush wine",2,1140,9,Maged,60,Hurghada,Credit
"pork,other vegetables,whipped/sour cream,frozen vegetables,cereals,cat food,fruit/vegetable juice,cake bar,specialty chocolate,specialty bar,napkins,newspapers,shopping bags",13,750,15,Sameh,35,Hurghada,Cash
"whole milk,frozen meals,white bread,bottled water,soda,candy",6,290,9,Maged,60,Hurghada,Credit
"beef,root vegetables,other vegetables,bottled water,soda",5,1002,15,Sameh,35,Hurghada,Credit
"pastry,bottled beer",2,1922,15,Sameh,35,Hurghada,Cash
napkins,1,1476,9,Maged,60,Hurghada,Cash
"root vegetables,herbs,whole milk,curd,frozen vegetables,frozen dessert,sweet spreads,fruit/vegetable juice",8,1234,9,Maged,60,Hurghada,Cash
"rolls/buns,bottled beer",2,240,9,Maged,60,Hurghada,Cash
"beef,sugar,soda,long life bakery product,hygiene articles",5,1104,15,Sameh,35,Hurghada,Credit
"other vegetables,whole milk,dessert,cream cheese ,sugar,dishes",6,2483,9,Maged,60,Hurghada,Credit
"pip fruit,herbs,other vegetables,whipped/sour cream,oil,bottled water",6,2061,9,Maged,60,Hurghada,Credit
"sausage,soda",2,1428,9,Maged,60,Hurghada,Credit
"pastry,soda",2,652,15,Sameh,35,Hurghada,Cash
"beverages,cream cheese ",2,1184,9,Maged,60,Hurghada,Cash
"citrus fruit,tropical fruit,whole milk,rolls/buns,brown bread,bottled water",6,801,15,Sameh,35,Hurghada,Cash
"grapes,UHT-milk",2,462,15,Sameh,35,Hurghada,Credit
"sausage,bottled water,white wine",3,121,9,Maged,60,Hurghada,Cash
pasta,1,143,15,Sameh,35,Hurghada,Cash
"frankfurter,hamburger meat,root vegetables,whole milk,yogurt,brown bread,chocolate",7,780,9,Maged,60,Hurghada,Credit
"sausage,tropical fruit,pip fruit,specialty cheese,ice cream,rolls/buns,soda,specialty chocolate,candy,shopping bags",10,721,9,Maged,60,Hurghada,Cash
coffee,1,789,15,Sameh,35,Hurghada,Cash
misc. beverages,1,317,15,Sameh,35,Hurghada,Cash
"butter,rolls/buns,soda,specialty bar",4,2138,9,Maged,60,Hurghada,Cash
specialty bar,1,2190,15,Sameh,35,Hurghada,Cash
"whole milk,curd,rolls/buns,bottled water,fruit/vegetable juice,soap",6,1256,15,Sameh,35,Hurghada,Cash
"baking powder,misc. beverages,shopping bags",3,310,15,Sameh,35,Hurghada,Credit
"processed cheese,bottled water,soda",3,1781,15,Sameh,35,Hurghada,Credit
"beef,other vegetables,waffles,pot plants",4,466,15,Sameh,35,Hurghada,Credit
"sausage,rolls/buns,soda",3,1192,15,Sameh,35,Hurghada,Cash
"nuts/prunes,brandy",2,987,9,Maged,60,Hurghada,Credit
"rolls/buns,soda",2,2124,9,Maged,60,Hurghada,Credit
"soda,rum",2,2231,15,Sameh,35,Hurghada,Credit
"frozen vegetables,frozen fish",2,1265,9,Maged,60,Hurghada,Cash
"hamburger meat,soda,rum,pot plants",4,2153,15,Sameh,35,Hurghada,Cash
"rolls/buns,soda",2,1634,15,Sameh,35,Hurghada,Cash
"chicken,long life bakery product,chocolate",3,1976,15,Sameh,35,Hurghada,Credit
"yogurt,frozen fish,rolls/buns",3,502,9,Maged,60,Hurghada,Credit
